id,light_dens,kelvindist,roaddist,urbanprop,clydedist,X,Y,site
"44207","133",204.9717591000,176.4023792000,0.8517366510,"4350",257081.81100000,667771.39440000,H0
"44208","137",222.0675039000,157.0083722000,0.8868217050,"4350",257106.81100000,667771.39440000,H0
"44209","143",240.5504740000,137.6155802000,0.9212026950,"4350",257131.81100000,667771.39440000,H0
"44210","146",260.1251330000,118.2227882000,0.9441860460,"4350",257156.81100000,667771.39440000,H0
"44211","150",275.8557666000,98.8299963000,0.9580093310,"3600",257181.81100000,667771.39440000,H0
"44212","155",285.0619530000,78.2119954400,0.9617571050,"3600",257206.81100000,667771.39440000,H1
"44213","161",296.0825414000,56.6956833200,0.9616381540,"3575",257231.81100000,667771.39440000,H1
"44214","164",308.7384420000,35.1757450500,0.9627906970,"3575",257256.81100000,667771.39440000,H1
"44215","169",322.8373891000,12.4083903600,0.9694142040,"3575",257281.81100000,667771.39440000,H1
"44216","175",338.1989564000,6.5732366340,0.9782945730,"3575",257306.81100000,667771.39440000,H1
"44217","177",354.5956351000,30.5568483100,0.9860031100,"3575",257331.81100000,667771.39440000,H1
"44218","175",371.2044055000,54.5423543400,0.9875968990,"3550",257356.81100000,667771.39440000,H1
"44219","168",387.8131760000,78.5282676400,0.9849663030,"3550",257381.81100000,667771.39440000,H1
"44220","157",404.7035936000,102.6165048000,0.9803617570,"3550",257406.81100000,667771.39440000,H2
"44221","154",422.3837745000,111.9362107000,0.9714878170,"3550",257431.81100000,667771.39440000,H2
"44222","147",440.7733059000,90.2975409800,0.9638242890,"3525",257456.81100000,667771.39440000,H2
"44223","140",459.7870828000,68.6588712200,0.9564541210,"3525",257481.81100000,667771.39440000,H2
"44224","136",468.1911683000,48.0535022500,0.9447028420,"3150",257506.81100000,667771.39440000,H2
"44225","128",472.8858471000,28.1690190400,0.9232763090,"3150",257531.81100000,667771.39440000,H2
"44226","122",478.8413919000,9.3755150760,0.9074935400,"3150",257556.81100000,667771.39440000,H2
"44227","115",486.0114534000,2.7480433950,0.8885432860,"3150",257581.81100000,667771.39440000,H2
"44228","112",494.3431876000,19.5448752700,0.8733850120,"3150",257606.81100000,667771.39440000,H2
"44229","110",503.7789609000,34.9559619500,0.8538102640,"3150",257631.81100000,667771.39440000,H2
"44384","207",486.0625972000,1.7048577560,1.0000000000,"4025",256231.81100000,667746.39440000,G2
"44385","204",461.0747257000,15.1532870200,1.0000000000,"4025",256256.81100000,667746.39440000,G2
"44386","200",436.0882444000,28.7623828300,1.0000000000,"4025",256281.81100000,667746.39440000,G2
"44387","202",411.1034069000,42.4957422900,1.0000000000,"4025",256306.81100000,667746.39440000,G2
"44388","198",386.1205323000,56.2256280500,1.0000000000,"4025",256331.81100000,667746.39440000,G2
"44389","195",361.1400279000,69.9891572000,1.0000000000,"4025",256356.81100000,667746.39440000,G2
"44390","193",336.1624220000,83.7931559900,0.9943093630,"4025",256381.81100000,667746.39440000,G2
"44391","187",311.1884128000,97.5971547800,0.9823651450,"4025",256406.81100000,667746.39440000,G2
"44392","179",286.2189416000,111.6699299000,0.9643041900,"4025",256431.81100000,667746.39440000,G2
"44393","176",261.2553096000,125.7870155000,0.9439834020,"4025",256456.81100000,667746.39440000,G2
"44394","158",236.2993674000,139.4773619000,0.9187790990,"4025",256481.81100000,667746.39440000,G2
"44395","154",211.3538391000,153.1677082000,0.8848547710,"4025",256506.81100000,667746.39440000,G1
"44396","149",186.4229052000,166.8580545000,0.8448008270,"4025",256531.81100000,667746.39440000,G1
"44397","139",161.5133240000,180.5506814000,0.7982365140,"4025",256556.81100000,667746.39440000,G1
"44398","132",136.6367743000,194.2466884000,0.7578892910,"4025",256581.81100000,667746.39440000,G1
"44399","124",111.8153047000,207.9359073000,0.7271784230,"4050",256606.81100000,667746.39440000,G1
"44400","118",87.0960196000,221.6283405000,0.6999482660,"4050",256631.81100000,667746.39440000,G1
"44401","120",62.6000869900,235.3050317000,0.6799792530,"4050",256656.81100000,667746.39440000,G1
"44402","114",38.7533889100,248.9716143000,0.6616658040,"4050",256681.81100000,667746.39440000,G1
"44403","110",15.9903533800,262.6381969000,0.6395228210,"4050",256706.81100000,667746.39440000,G1
"44404","107",6.7435780890,276.3047795000,0.6228660110,"4050",256731.81100000,667746.39440000,G1
"44405","107",29.4775095600,289.9713621000,0.6052904560,"4075",256756.81100000,667746.39440000,G1
"44406","103",52.2114410400,303.6374930000,0.5851008790,"4075",256781.81100000,667746.39440000,G0
"44407","99",67.8380759200,317.3034685000,0.5669087130,"4125",256806.81100000,667746.39440000,G0
"44408","91",82.0731809700,325.7370994000,0.5499224000,"4150",256831.81100000,667746.39440000,G0
"44409","88",96.3082860100,311.5323922000,0.5425311200,"4175",256856.81100000,667746.39440000,G0
"44410","93",110.5433910000,297.3291254000,0.5519917220,"4175",256881.81100000,667746.39440000,G0
"44411","90",124.7784961000,283.1265621000,0.5695020740,"4200",256906.81100000,667746.39440000,G0
"44412","92",139.0136011000,268.9243952000,0.5892395240,"4225",256931.81100000,667746.39440000,G0
"44413","96",153.2487061000,254.5199831000,0.6120331950,"4250",256956.81100000,667746.39440000,H0
"44414","102",167.4838112000,238.6025626000,0.6445938950,"4275",256981.81100000,667746.39440000,H0
"44415","115",181.7189162000,219.3043067000,0.6913900410,"4300",257006.81100000,667746.39440000,H0
"44416","123",195.9540213000,199.8265716000,0.7408173820,"4300",257031.81100000,667746.39440000,H0
"44417","128",209.9803495000,180.3048514000,0.7982365140,"3700",257056.81100000,667746.39440000,H0
"44418","132",218.4512023000,160.7831312000,0.8360062080,"3675",257081.81100000,667746.39440000,H0
"44419","132",226.9220550000,141.2614109000,0.8744813270,"3650",257106.81100000,667746.39440000,H0
"44420","144",235.3929078000,121.8383935000,0.9048111740,"3625",257131.81100000,667746.39440000,H0
"44421","152",243.8637605000,102.4456015000,0.9289419080,"3600",257156.81100000,667746.39440000,H0
"44422","161",252.3926361000,83.0528096200,0.9384376610,"3600",257181.81100000,667746.39440000,H0
"44423","161",262.4054059000,63.6600176500,0.9507261410,"3575",257206.81100000,667746.39440000,H1
"44424","167",274.3376593000,43.9653053300,0.9565442310,"3575",257231.81100000,667746.39440000,H1
"44425","174",287.9508735000,22.4498020200,0.9636929460,"3575",257256.81100000,667746.39440000,H1
"44426","174",303.0185800000,0.9321179810,0.9730988100,"3575",257281.81100000,667746.39440000,H1
"44427","179",319.3013423000,15.5878202800,0.9802904560,"3575",257306.81100000,667746.39440000,H1
"44428","180",335.9101128000,37.7299899900,0.9865494050,"3550",257331.81100000,667746.39440000,H1
"44429","176",352.5188832000,61.5991791600,0.9891078830,"3550",257356.81100000,667746.39440000,H1
"44430","167",369.3571773000,85.5808060200,0.9875840660,"3550",257381.81100000,667746.39440000,H1
"44431","159",387.0371800000,109.5628699000,0.9834024890,"3525",257406.81100000,667746.39440000,H2
"44432","151",405.4883882000,124.4569124000,0.9736161400,"3525",257431.81100000,667746.39440000,H2
"44433","148",424.6102769000,103.1193538000,0.9657676340,"3525",257456.81100000,667746.39440000,H2
"44434","136",439.9541974000,83.0912338000,0.9549922400,"3150",257481.81100000,667746.39440000,H2
"44435","135",443.5400208000,63.2046951000,0.9486514520,"3150",257506.81100000,667746.39440000,H2
"44436","134",448.4928142000,44.7308541300,0.9379203310,"3150",257531.81100000,667746.39440000,H2
"44437","126",454.7679173000,27.5810338300,0.9211618250,"3150",257556.81100000,667746.39440000,H2
"44438","125",462.3114890000,10.6044756400,0.9073978270,"3150",257581.81100000,667746.39440000,H2
"44439","118",471.0625936000,0.0000000000,0.8900414930,"3150",257606.81100000,667746.39440000,H2
"44440","112",480.9553216000,15.2709827200,0.8768753230,"3150",257631.81100000,667746.39440000,H2
"44441","113",491.7355775000,30.6820694000,0.8609958500,"3125",257656.81100000,667746.39440000,H2
"44442","112",502.6003784000,46.0931560900,0.8494568020,"3125",257681.81100000,667746.39440000,H2
"44595","210",485.9471457000,14.3753479400,1.0000000000,"4025",256231.81100000,667721.39440000,G2
"44596","204",460.9530157000,0.8610421630,1.0000000000,"4025",256256.81100000,667721.39440000,G2
"44597","206",435.9595588000,7.8723173030,1.0000000000,"4025",256281.81100000,667721.39440000,G2
"44598","199",410.9668979000,21.6034880100,1.0000000000,"4025",256306.81100000,667721.39440000,G2
"44599","203",385.9751876000,35.3417033800,1.0000000000,"4025",256331.81100000,667721.39440000,G2
"44600","197",360.9846253000,49.1457021700,1.0000000000,"4025",256356.81100000,667721.39440000,G2
"44601","193",335.9954672000,62.9497009700,0.9932607560,"4025",256381.81100000,667721.39440000,G2
"44602","190",311.0080517000,76.8525733200,0.9808785530,"4025",256406.81100000,667721.39440000,G2
"44603","182",286.0228356000,91.1783897600,0.9616381540,"4025",256431.81100000,667721.39440000,G2
"44604","174",261.0404504000,104.8687360000,0.9343669250,"4025",256456.81100000,667721.39440000,G2
"44605","162",236.0617949000,118.5590824000,0.9061689990,"4025",256481.81100000,667721.39440000,G2
"44606","154",211.0881932000,132.2494287000,0.8677002580,"4025",256506.81100000,667721.39440000,G1
"44607","146",186.1216794000,145.9401007000,0.8289269050,"4025",256531.81100000,667721.39440000,G1
"44608","142",161.1655479000,159.6361077000,0.7829457360,"4025",256556.81100000,667721.39440000,G1
"44609","134",136.2255045000,173.3282919000,0.7449455670,"4025",256581.81100000,667721.39440000,G1
"44610","125",111.3123638000,187.0157149000,0.7131782940,"4025",256606.81100000,667721.39440000,G1
"44611","116",86.4493875900,200.7046362000,0.6842923790,"4025",256631.81100000,667721.39440000,G1
"44612","116",61.6972517700,214.3712188000,0.6599483200,"4025",256656.81100000,667721.39440000,G1
"44613","117",37.2774078700,228.0378014000,0.6412649040,"4025",256681.81100000,667721.39440000,G1
"44614","112",13.2797748400,241.7043840000,0.6201550380,"4025",256706.81100000,667721.39440000,G1
"44615","108",10.7172938400,255.3709666000,0.6013478480,"4025",256731.81100000,667721.39440000,G1
"44616","104",34.7143625200,269.0373083000,0.5912144700,"4025",256756.81100000,667721.39440000,G1
"44617","100",58.7114312100,282.7032838000,0.5754276820,"4000",256781.81100000,667721.39440000,G0
"44618","91",77.3743109000,296.3692593000,0.5602067180,"3950",256806.81100000,667721.39440000,G0
"44619","87",90.6349003200,305.3359883000,0.5432866770,"3925",256831.81100000,667721.39440000,G0
"44620","86",103.8954897000,290.9590476000,0.5348837200,"3900",256856.81100000,667721.39440000,G0
"44621","84",117.1560791000,276.7556152000,0.5443234830,"3875",256881.81100000,667721.39440000,G0
"44622","84",130.4166685000,262.5524427000,0.5617571050,"3850",256906.81100000,667721.39440000,G0
"44623","90",143.6772579000,248.3501770000,0.5883877650,"3825",256931.81100000,667721.39440000,G0
"44624","94",152.5757853000,234.1480101000,0.6165374670,"3775",256956.81100000,667721.39440000,H0
"44625","101",161.0466380000,219.6180545000,0.6526697770,"3750",256981.81100000,667721.39440000,H0
"44626","112",169.5174907000,203.4209702000,0.6925064590,"3725",257006.81100000,667721.39440000,H0
"44627","120",177.9883435000,184.1133695000,0.7387247270,"3700",257031.81100000,667721.39440000,H0
"44628","125",186.4591962000,164.6874752000,0.7803617570,"3675",257056.81100000,667721.39440000,H0
"44629","125",194.9300489000,145.1657550000,0.8190772420,"3650",257081.81100000,667721.39440000,H0
"44630","134",203.4009017000,125.6440347000,0.8506459940,"3650",257106.81100000,667721.39440000,H0
"44631","146",211.8717544000,106.1223145000,0.8792120270,"3625",257131.81100000,667721.39440000,H0
"44632","155",220.3426072000,86.6684149000,0.9018087850,"3600",257156.81100000,667721.39440000,H0
"44633","160",229.2342094000,67.2756229300,0.9227579050,"3600",257181.81100000,667721.39440000,H0
"44634","168",240.2142315000,47.8828309600,0.9343669250,"3575",257206.81100000,667721.39440000,H1
"44635","173",253.1944535000,28.4900389900,0.9460860550,"3575",257231.81100000,667721.39440000,H1
"44636","179",267.8842764000,9.0972470320,0.9612403100,"3575",257256.81100000,667721.39440000,H1
"44637","182",284.0070495000,6.7968881420,0.9720062200,"3575",257281.81100000,667721.39440000,H1
"44638","183",300.6158200000,28.3123915200,0.9829457360,"3550",257306.81100000,667721.39440000,H1
"44639","185",317.2245905000,49.8314473600,0.9901503370,"3550",257331.81100000,667721.39440000,H1
"44640","182",334.0126497000,71.3513856300,0.9906976740,"3550",257356.81100000,667721.39440000,H1
"44641","175",351.6923434000,93.5129498700,0.9891135300,"3525",257381.81100000,667721.39440000,H1
"44642","164",370.2169076000,116.7645368000,0.9860465110,"3525",257406.81100000,667721.39440000,H1
"44643","156",389.4658046000,138.0150121000,0.9771902540,"3525",257431.81100000,667721.39440000,H2
"44644","150",409.3368627000,118.1313689000,0.9689922480,"3525",257456.81100000,667721.39440000,H2
"44645","145",415.1318776000,98.2940438600,0.9564541210,"3150",257481.81100000,667721.39440000,H2
"44646","142",418.9302210000,80.0861931900,0.9514211880,"3150",257506.81100000,667721.39440000,H2
"44647","138",424.1704661000,62.9101108600,0.9460860550,"3150",257531.81100000,667721.39440000,H2
"44648","133",430.7999984000,45.9329631500,0.9343669250,"3150",257556.81100000,667721.39440000,H2
"44649","127",438.7558465000,30.2361698600,0.9212026950,"3150",257581.81100000,667721.39440000,H2
"44650","125",447.9673505000,14.8250831800,0.9116279070,"3150",257606.81100000,667721.39440000,H2
"44651","120",458.3550909000,0.0000000000,0.8947641260,"3125",257631.81100000,667721.39440000,H2
"44652","116",469.2198918000,10.9970901700,0.8868217050,"3125",257656.81100000,667721.39440000,H2
"44653","113",480.0846928000,26.4081768600,0.8740279930,"3100",257681.81100000,667721.39440000,H2
"44654","112",491.2089988000,41.8198668100,0.8692506460,"3100",257706.81100000,667721.39440000,H2
"44806","208",487.1164218000,35.4219477800,1.0000000000,"4025",256231.81100000,667696.39440000,G2
"44807","208",462.1855284000,21.7511077000,1.0000000000,"4025",256256.81100000,667696.39440000,G2
"44808","200",437.2625263000,8.0186520180,1.0000000000,"4025",256281.81100000,667696.39440000,G2
"44809","203",412.3488464000,0.7109581250,1.0000000000,"4025",256306.81100000,667696.39440000,G2
"44810","197",387.4462872000,14.4982483600,1.0000000000,"4025",256331.81100000,667696.39440000,G2
"44811","195",362.5571399000,28.3022471500,1.0000000000,"4025",256356.81100000,667696.39440000,G2
"44812","195",337.6843703000,42.1062459400,0.9922400410,"4025",256381.81100000,667696.39440000,G2
"44813","188",312.8318849000,56.3717753100,0.9787344390,"4025",256406.81100000,667696.39440000,G2
"44814","181",288.0049348000,70.2601102600,0.9539575780,"4025",256431.81100000,667696.39440000,G2
"44815","174",263.2107459000,83.9504565900,0.9232365140,"4025",256456.81100000,667696.39440000,G2
"44816","163",238.4595375000,97.6408029200,0.8887739260,"4025",256481.81100000,667696.39440000,G2
"44817","158",213.7662398000,111.3311492000,0.8542531120,"4025",256506.81100000,667696.39440000,G1
"44818","147",189.1535343000,125.0255271000,0.8142783230,"4025",256531.81100000,667696.39440000,G1
"44819","138",164.6575653000,138.7206764000,0.7717842320,"4025",256556.81100000,667696.39440000,G1
"44820","134",140.3394744000,152.4080995000,0.7361614070,"4025",256581.81100000,667696.39440000,G1
"44821","128",116.2780919000,166.1029641000,0.7048755180,"4025",256606.81100000,667696.39440000,G1
"44822","115",92.2810233000,179.7708234000,0.6766683910,"4025",256631.81100000,667696.39440000,G1
"44823","110",68.2839546100,193.4374060000,0.6452282150,"4025",256656.81100000,667696.39440000,G1
"44824","113",44.2868859300,207.1039886000,0.6239006720,"4000",256681.81100000,667696.39440000,G1
"44825","116",20.2898172400,220.7705712000,0.6037344390,"4000",256706.81100000,667696.39440000,G1
"44826","105",3.7072514410,234.4371237000,0.5871702010,"4000",256731.81100000,667696.39440000,G1
"44827","102",27.7043201200,248.1030991000,0.5710580910,"4000",256756.81100000,667696.39440000,G1
"44828","92",42.9204025200,261.7690746000,0.5607863420,"3950",256781.81100000,667696.39440000,G1
"44829","89",56.1809919400,275.4350501000,0.5508298750,"3925",256806.81100000,667696.39440000,G0
"44830","84",69.4415813600,285.6364459000,0.5344024830,"3900",256831.81100000,667696.39440000,G0
"44831","78",82.7021707800,270.4159736000,0.5254149370,"3875",256856.81100000,667696.39440000,G0
"44832","79",95.9627602000,256.1822706000,0.5338851520,"3875",256881.81100000,667696.39440000,G0
"44833","85",109.2233496000,241.9788878000,0.5653526970,"3850",256906.81100000,667696.39440000,G0
"44834","91",120.5837792000,227.7759588000,0.5975168130,"3800",256931.81100000,667696.39440000,H0
"44835","91",129.0546319000,213.5737919000,0.6270746880,"3775",256956.81100000,667696.39440000,H0
"44836","102",137.5254847000,199.3673553000,0.6621831350,"3750",256981.81100000,667696.39440000,H0
"44837","110",145.9963374000,184.8644620000,0.7007261410,"3725",257006.81100000,667696.39440000,H0
"44838","115",154.4671901000,168.3036318000,0.7413347120,"3700",257031.81100000,667696.39440000,H0
"44839","124",162.9380429000,148.9224323000,0.7769709540,"3675",257056.81100000,667696.39440000,H0
"44840","126",171.4088956000,129.5483788000,0.8034143810,"3650",257081.81100000,667696.39440000,H0
"44841","136",179.8797484000,110.0266586000,0.8257261410,"3625",257106.81100000,667696.39440000,H0
"44842","148",188.3506011000,90.5049383700,0.8504914640,"3600",257131.81100000,667696.39440000,H0
"44843","156",196.8214538000,70.9832181300,0.8770746880,"3600",257156.81100000,667696.39440000,H0
"44844","167",206.5056966000,51.4984362400,0.9001551990,"3575",257181.81100000,667696.39440000,H0
"44845","171",218.6301832000,32.1056442800,0.9175311200,"3575",257206.81100000,667696.39440000,H0
"44846","177",232.8169050000,12.7128523100,0.9363683390,"3575",257231.81100000,667696.39440000,H1
"44847","183",248.7127568000,1.6799396530,0.9574688790,"3575",257256.81100000,667696.39440000,H1
"44848","184",265.3215272000,21.0727316200,0.9705121570,"3575",257281.81100000,667696.39440000,H1
"44849","184",281.9302977000,41.0435782000,0.9834024890,"3550",257306.81100000,667696.39440000,H1
"44850","186",298.6706813000,62.5590815800,0.9901707190,"3550",257331.81100000,667696.39440000,H1
"44851","183",316.3498540000,84.0750744400,0.9911825720,"3525",257356.81100000,667696.39440000,H1
"44852","177",334.9631090000,105.5950127000,0.9912053800,"3525",257381.81100000,667696.39440000,H1
"44853","169",354.3632863000,127.1329536000,0.9885892110,"3525",257406.81100000,667696.39440000,H1
"44854","163",374.4280878000,149.3761777000,0.9803414380,"3525",257431.81100000,667696.39440000,H2
"44855","156",387.8675051000,133.5150126000,0.9709543560,"3150",257456.81100000,667696.39440000,H2
"44856","149",390.3322377000,115.4415322000,0.9591308840,"3150",257481.81100000,667696.39440000,H2
"44857","140",394.3695095000,98.2391878800,0.9528008290,"3150",257506.81100000,667696.39440000,H2
"44858","140",399.9316996000,81.2614506600,0.9508535950,"3150",257531.81100000,667696.39440000,H2
"44859","137",406.9562858000,65.3322357700,0.9445020740,"3150",257556.81100000,667696.39440000,H2
"44860","133",415.3690803000,49.9211490900,0.9363683390,"3150",257581.81100000,667696.39440000,H2
"44861","130",425.0876699000,34.5100624100,0.9253112030,"3150",257606.81100000,667696.39440000,H2
"44862","130",435.8394052000,19.0989757300,0.9130884630,"3125",257631.81100000,667696.39440000,H2
"44863","123",446.7042062000,3.6878890510,0.9045643150,"3125",257656.81100000,667696.39440000,H2
"44864","120",457.5893423000,6.7231976290,0.8991205380,"3100",257681.81100000,667696.39440000,H2
"44865","118",469.2015137000,22.1380198500,0.8915975100,"3100",257706.81100000,667696.39440000,H2
"44866","118",481.8320399000,34.1232213400,0.8841179510,"3100",257731.81100000,667696.39440000,H2
"44867","118",495.4030369000,44.9414980300,0.8791493770,"3100",257756.81100000,667696.39440000,H2
"45017","207",489.5612202000,56.3745326900,1.0000000000,"4025",256231.81100000,667671.39440000,G2
"45018","200",464.7614900000,42.6411732500,1.0000000000,"4025",256256.81100000,667671.39440000,G2
"45019","197",439.9844280000,28.9111819100,1.0000000000,"4025",256281.81100000,667671.39440000,G2
"45020","196",415.2340920000,15.1492054500,1.0000000000,"4025",256306.81100000,667671.39440000,G2
"45021","194",390.5155636000,1.3452066620,1.0000000000,"4025",256331.81100000,667671.39440000,G2
"45022","195",365.8352904000,7.4587921290,1.0000000000,"4025",256356.81100000,667671.39440000,G2
"45023","192",341.2015738000,21.5544186800,0.9932607560,"4025",256381.81100000,667671.39440000,G2
"45024","189",316.6252804000,35.6514844200,0.9772609810,"4025",256406.81100000,667671.39440000,G2
"45025","182",292.1209039000,49.3418307500,0.9497148780,"4025",256431.81100000,667671.39440000,G2
"45026","175",267.7081932000,63.0321770800,0.9136950900,"4025",256456.81100000,667671.39440000,G2
"45027","165",243.4147304000,76.7225234100,0.8807672360,"4025",256481.81100000,667671.39440000,G2
"45028","156",219.2801525000,90.4149464000,0.8449612400,"4025",256506.81100000,667671.39440000,G1
"45029","153",195.2793404000,104.1109534000,0.8066355620,"4025",256531.81100000,667671.39440000,G1
"45030","143",171.2822717000,117.8004840000,0.7658914720,"4025",256556.81100000,667671.39440000,G1
"45031","134",147.2852030000,131.4919251000,0.7304302740,"4025",256581.81100000,667671.39440000,G1
"45032","123",123.2881343000,145.1704279000,0.7012919890,"4000",256606.81100000,667671.39440000,G1
"45033","119",99.2910657000,158.8370105000,0.6702954890,"4000",256631.81100000,667671.39440000,G1
"45034","111",75.2939970100,172.5035931000,0.6459948320,"4000",256656.81100000,667671.39440000,G1
"45035","104",51.2969283300,186.1701757000,0.6168999480,"4000",256681.81100000,667671.39440000,G1
"45036","106",27.2998596400,199.8367583000,0.5979328160,"3975",256706.81100000,667671.39440000,G1
"45037","109",4.7940952610,213.5029145000,0.5806117150,"3975",256731.81100000,667671.39440000,G1
"45038","102",8.4664941560,227.1688900000,0.5643410850,"3950",256756.81100000,667671.39440000,G1
"45039","91",21.7270835700,240.8348654000,0.5453602900,"3925",256781.81100000,667671.39440000,G1
"45040","85",34.9876729900,254.5008409000,0.5291989660,"3925",256806.81100000,667671.39440000,G0
"45041","79",48.2482624100,266.8074980000,0.5152928970,"3900",256831.81100000,667671.39440000,G0
"45042","74",61.5088518300,250.4653913000,0.5090439270,"3875",256856.81100000,667671.39440000,G0
"45043","75",74.7694412500,235.6108955000,0.5261793670,"3850",256881.81100000,667671.39440000,G0
"45044","81",88.0300306600,221.4054936000,0.5622739010,"3825",256906.81100000,667671.39440000,H0
"45045","86",97.0626259100,207.2022051000,0.6013478480,"3775",256931.81100000,667671.39440000,H0
"45046","92",105.5334786000,192.9995736000,0.6372093020,"3775",256956.81100000,667671.39440000,H0
"45047","97",114.0043313000,178.7974067000,0.6775531360,"3750",256981.81100000,667671.39440000,H0
"45048","107",122.4751841000,164.4561919000,0.7131782940,"3725",257006.81100000,667671.39440000,H0
"45049","115",130.9460368000,150.1818740000,0.7480559870,"3700",257031.81100000,667671.39440000,H0
"45050","119",139.4168896000,133.2213110000,0.7777777770,"3675",257056.81100000,667671.39440000,H0
"45051","128",147.8877423000,113.7314951000,0.7921202690,"3650",257081.81100000,667671.39440000,H0
"45052","135",156.3585950000,94.4092824100,0.8082687330,"3625",257106.81100000,667671.39440000,H0
"45053","145",164.8294478000,74.8875621800,0.8263348880,"3600",257131.81100000,667671.39440000,H0
"45054","157",173.4541106000,55.3658419400,0.8501291990,"3600",257156.81100000,667671.39440000,H0
"45055","165",184.3661648000,35.8441217100,0.8740279930,"3575",257181.81100000,667671.39440000,H0
"45056","175",197.8520584000,16.3284575900,0.8981912140,"3575",257206.81100000,667671.39440000,H0
"45057","180",213.4244392000,0.0000000000,0.9243131150,"3575",257231.81100000,667671.39440000,H1
"45058","182",230.0272345000,17.4571263300,0.9488372090,"3575",257256.81100000,667671.39440000,H1
"45059","188",246.6360049000,36.8499183000,0.9694142040,"3550",257281.81100000,667671.39440000,H1
"45060","191",263.3323026000,56.2427102700,0.9808785530,"3550",257306.81100000,667671.39440000,H1
"45061","185",281.0105974000,75.7158295100,0.9870399170,"3525",257331.81100000,667671.39440000,H1
"45062","185",299.7332316000,96.8057716400,0.9906976740,"3525",257356.81100000,667671.39440000,H1
"45063","180",319.3165583000,118.3212750000,0.9911871430,"3525",257381.81100000,667671.39440000,H1
"45064","175",339.5972003000,139.8386397000,0.9912144700,"3525",257406.81100000,667671.39440000,H1
"45065","170",360.0743796000,161.3585780000,0.9834110930,"3525",257431.81100000,667671.39440000,H1
"45066","161",362.9269645000,150.7968713000,0.9720930230,"3150",257456.81100000,667671.39440000,H2
"45067","160",365.5598936000,133.5682649000,0.9606013470,"3150",257481.81100000,667671.39440000,H2
"45068","152",369.8676656000,116.5899381000,0.9555555550,"3150",257506.81100000,667671.39440000,H2
"45069","144",375.7926879000,100.4283016000,0.9517884910,"3150",257531.81100000,667671.39440000,H2
"45070","136",383.2599621000,85.0172150000,0.9472868210,"3150",257556.81100000,667671.39440000,H2
"45071","140",392.1814030000,69.6061283200,0.9440124410,"3150",257581.81100000,667671.39440000,H2
"45072","133",402.4589186000,54.1950416400,0.9379844960,"3150",257606.81100000,667671.39440000,H2
"45073","126",413.3237196000,38.7839549600,0.9289787450,"3125",257631.81100000,667671.39440000,H2
"45074","125",424.1885205000,23.3728682800,0.9260981910,"3100",257656.81100000,667671.39440000,H2
"45075","120",435.3180288000,7.9589139000,0.9155002590,"3100",257681.81100000,667671.39440000,H2
"45076","122",447.5084809000,0.7668682190,0.9085271310,"3100",257706.81100000,667671.39440000,H2
"45077","125",460.7340824000,11.5851449000,0.9040953860,"3100",257731.81100000,667671.39440000,H2
"45078","125",474.9083585000,22.4034215900,0.9038759690,"3100",257756.81100000,667671.39440000,H2
"45079","123",489.9489802000,33.2216982800,0.8983929490,"3100",257781.81100000,667671.39440000,H2
"45228","201",493.2625755000,77.2645982400,1.0000000000,"4025",256231.81100000,667646.39440000,G2
"45229","202",468.6587486000,63.5333219400,1.0000000000,"4025",256256.81100000,667646.39440000,G2
"45230","194",444.0991746000,49.7966592600,1.0000000000,"4025",256281.81100000,667646.39440000,G2
"45231","190",419.5916242000,35.9926604700,1.0000000000,"4025",256306.81100000,667646.39440000,G2
"45232","193",395.1457774000,22.1886616800,1.0000000000,"4025",256331.81100000,667646.39440000,G2
"45233","188",370.7738390000,8.2629379330,1.0000000000,"4025",256356.81100000,667646.39440000,G2
"45234","190",346.4914053000,1.0428585960,0.9943093630,"4025",256381.81100000,667646.39440000,G2
"45235","183",322.3187059000,14.7332049200,0.9745850620,"4025",256406.81100000,667646.39440000,G2
"45236","178",298.2776576000,28.4235512500,0.9436109670,"4025",256431.81100000,667646.39440000,G2
"45237","171",274.2805889000,42.1138975800,0.9076763480,"4025",256456.81100000,667646.39440000,G2
"45238","165",250.2835202000,55.8043657100,0.8717020170,"4025",256481.81100000,667646.39440000,G2
"45239","158",226.2864515000,69.5003727500,0.8345435680,"4025",256506.81100000,667646.39440000,G1
"45240","151",202.2893828000,83.1928686000,0.8018623900,"4000",256531.81100000,667646.39440000,G1
"45241","145",178.2923141000,96.8802916700,0.7655601660,"4000",256556.81100000,667646.39440000,G1
"45242","136",154.2952454000,110.5700325000,0.7299534400,"4000",256581.81100000,667646.39440000,G1
"45243","124",130.2981767000,124.2366151000,0.6986514520,"4000",256606.81100000,667646.39440000,G1
"45244","115",106.3011081000,137.9031977000,0.6704604240,"3975",256631.81100000,667646.39440000,G1
"45245","107",82.5577065700,151.5697803000,0.6405601660,"3975",256656.81100000,667646.39440000,G1
"45246","104",59.8442075300,165.2363629000,0.6161407130,"3975",256681.81100000,667646.39440000,G1
"45247","98",39.9610239700,178.9027298000,0.5907676340,"3975",256706.81100000,667646.39440000,G1
"45248","95",25.9874142100,192.5687053000,0.5711329540,"3975",256731.81100000,667646.39440000,G1
"45249","98",12.7268247900,206.2346808000,0.5529045640,"3950",256756.81100000,667646.39440000,G1
"45250","94",0.5337646210,219.9006562000,0.5359544740,"3925",256781.81100000,667646.39440000,G1
